author_name,author_id,doc_id,title,year,source,citations,authors,doi,doc_type,department,
Moez Krichen ,8973115500,85194189880,Single and Mixed Sensory Anomaly Detection in Connected and Automated Vehicle Sensor Networks,2024,Electronics (Switzerland),1.00,Kim T.H.,10.3390/electronics13101885,Article,software engineer,
Moez Krichen ,8973115500,85192980017,TXAI-ADV: Trustworthy XAI for Defending AI Models against Adversarial Attacks in Realistic CIoT,2024,Electronics (Switzerland),0.00,Ojo S.,10.3390/electronics13091769,Article,software engineer,
Moez Krichen ,8973115500,85188798371,Machine-Learning-Based Traffic Classification in Software-Defined Networks,2024,Electronics (Switzerland),13.00,Serag R.H.,10.3390/electronics13061108,Review,software engineer,
Moez Krichen ,8973115500,85182429016,Audiovisual speech recognition based on a deep convolutional neural network,2024,Data Science and Management,5.00,Rudregowda S.,10.1016/j.dsm.2023.10.002,Article,software engineer,
Moez Krichen ,8973115500,85113136735,"Correction to: Blockchain-assisted secured data management framework for health information analysis based on Internet of Medical Things (Personal and Ubiquitous Computing, (2024), 28, 1, (59-72), 10.1007/s00779-021-01583-8)",2024,Personal and Ubiquitous Computing,0.00,Abbas A.,10.1007/s00779-021-01626-0,Erratum,software engineer,
Moez Krichen ,8973115500,85108333660,Blockchain-assisted secured data management framework for health information analysis based on Internet of Medical Things,2024,Personal and Ubiquitous Computing,64.00,Abbas A.,10.1007/s00779-021-01583-8,Article,software engineer,
Moez Krichen ,8973115500,85206819752,ImprovingMultiple Sclerosis Disease Prediction Using Hybrid Deep Learning Model,2024,"Computers, Materials and Continua",0.00,Ojo S.,10.32604/cmc.2024.052147,Article,software engineer,
Moez Krichen ,8973115500,85206254931,Defending AI Models Against Adversarial Attacks in Smart Grids Using Deep Learning,2024,IEEE Access,0.00,Avelino Sampedro G.,10.1109/ACCESS.2024.3473531,Article,software engineer,
Moez Krichen ,8973115500,85205265654,"Correction to: The role of observation nudging in high-resolution simulations of the 2016 Tunisian dust storm event (Euro-Mediterranean Journal for Environmental Integration, (2024), 10.1007/s41207-024-00629-6)",2024,Euro-Mediterranean Journal for Environmental Integration,0.00,Snoun H.,10.1007/s41207-024-00656-3,Erratum,software engineer,
Moez Krichen ,8973115500,85197061583,Effective Hypertension Detection Using Predictive Feature Engineering and Deep Learning,2024,IEEE Access,0.00,Abbas S.,10.1109/ACCESS.2024.3418553,Article,software engineer,
Moez Krichen ,8973115500,85196817003,SS-DRPL: self-supervised deep representation pattern learning for voice-based Parkinson's disease detection,2024,Frontiers in Computational Neuroscience,0.00,Kim T.H.,10.3389/fncom.2024.1414462,Article,software engineer,
Moez Krichen ,8973115500,85193471093,A Novel Deep Learning Approach for Myocardial Infarction Detection and Multi-Label Classification,2024,IEEE Access,2.00,Abbas S.,10.1109/ACCESS.2024.3401744,Article,software engineer,
Moez Krichen ,8973115500,85192186719,A tweet sentiment classification approach using an ensemble classifier,2024,International Journal of Cognitive Computing in Engineering,7.00,KP V.,10.1016/j.ijcce.2024.04.001,Article,software engineer,
Moez Krichen ,8973115500,85192175352,Optimal Ensemble Learning Model for Dyslexia Prediction Based on an Adaptive Genetic Algorithm,2024,IEEE Access,5.00,Gasmi K.,10.1109/ACCESS.2024.3395803,Article,software engineer,
Moez Krichen ,8973115500,85190071169,Bayesian Optimization Algorithm for ConvLSTM-AE model To Forecast Solar Irradiation,2024,"21st International Learning and Technology Conference: Reality and Science Fiction in Education, L and T 2024",0.00,Boussetta M.,10.1109/LT60077.2024.10469380,Conference Paper,software engineer,
Moez Krichen ,8973115500,85187710238,Securing Data Based on Lightweight Algorithm for Internet of Things Networks,2024,"Smart Innovation, Systems and Technologies",1.00,Alahdal A.,10.1007/978-981-99-7711-6_12,Conference Paper,software engineer,
Moez Krichen ,8973115500,85184285513,Sentiment Analysis: Effect ofÿCombining BERT asÿanÿEmbedding Technique withÿCNN Model forÿTunisian Dialect,2024,Lecture Notes in Business Information Processing,0.00,Mechti S.,10.1007/978-3-031-51664-1_22,Conference Paper,software engineer,
Moez Krichen ,8973115500,85182637228,Classification of MRI brain tumors based on registration preprocessing and deep belief networks,2024,AIMS Mathematics,2.00,Gasmi K.,10.3934/math.2024222,Article,software engineer,
Moez Krichen ,8973115500,85180815997,Preface,2024,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),0.00,Hedia B.B.,Not available,Editorial,software engineer,
Moez Krichen ,8973115500,85180779835,On Language-Based Opacity Verification Problem inÿDiscrete Event Systems Under Orwellian Observation,2024,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),0.00,Habbachi S.,10.1007/978-3-031-49737-7_4,Conference Paper,software engineer,
Moez Krichen ,8973115500,85178960021,Neural networks-based adaptive command filter control for nonlinear systems with unknown backlash-like hysteresis and its application to single link robot manipulator,2024,AIMS Mathematics,6.00,Kharrat M.,10.3934/math.2024048,Article,software engineer,
Moez Krichen ,8973115500,85173129806,"Managing natural disasters: An analysis of technological advancements, opportunities, and challenges",2024,Internet of Things and Cyber-Physical Systems,51.00,Krichen M.,10.1016/j.iotcps.2023.09.002,Review,software engineer,
Moez Krichen ,8973115500,1.05001E+11,Federated Learning in Clustered WSN for Natural Disaster Management,2024,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",0.00,Belfeki Z.,10.1109/AICCSA63423.2024.10912600,Conference Paper,software engineer,
Moez Krichen ,8973115500,85180554033,Formal Methods and Validation Techniques for Ensuring Automotive Systems Security,2023,Information (Switzerland),7.00,Krichen M.,10.3390/info14120666,Review,software engineer,
Moez Krichen ,8973115500,85164683765,Enabling Efficient Data Integration of Industry 5.0 Nodes Through Highly Accurate Neural CSI Feedback,2023,IEEE Transactions on Consumer Electronics,13.00,Hussien M.,10.1109/TCE.2023.3294832,Article,software engineer,
Moez Krichen ,8973115500,85161584577,Smart Optimization Solution for Channel Access Attack Defense Under UAV-Aided Heterogeneous Network,2023,IEEE Internet of Things Journal,12.00,Han Z.,10.1109/JIOT.2023.3281942,Article,software engineer,
Moez Krichen ,8973115500,85161563117,A Low-Rank Learning-Based Multi-Label Security Solution for Industry 5.0 Consumers Using Machine Learning Classifiers,2023,IEEE Transactions on Consumer Electronics,24.00,Sharma A.,10.1109/TCE.2023.3282964,Article,software engineer,
Moez Krichen ,8973115500,85176884315,Survey on Blockchain-Based Data Storage Security for Android Mobile Applications,2023,"Sensors (Basel, Switzerland)",15.00,Musa H.S.,10.3390/s23218749,Review,software engineer,
Moez Krichen ,8973115500,85175009213,A Deep Learning Methodology for Predicting Cybersecurity Attacks on the Internet of Things,2023,Information (Switzerland),28.00,Alkhudaydi O.A.,10.3390/info14100550,Article,software engineer,
Moez Krichen ,8973115500,85175003345,"Connected and Automated Vehicles: Infrastructure, Applications, Security, Critical Challenges, and Future Aspects",2023,Technologies,58.00,Sadaf M.,10.3390/technologies11050117,Review,software engineer,
Moez Krichen ,8973115500,85168321126,Transfer learning-based quantized deep learning models for nail melanoma classification,2023,Neural Computing and Applications,7.00,Hussain M.,10.1007/s00521-023-08925-y,Article,software engineer,
Moez Krichen ,8973115500,85174818022,Network Slicing for Zero-Touch Networks: A Top-Notch Technology,2023,IEEE Network,2.00,Rani S.,10.1109/MNET.2023.3320394,Article,software engineer,
Moez Krichen ,8973115500,85171181676,Bird species recognition using spiking neural network along with distance based fuzzy co-clustering,2023,International Journal of Speech Technology,2.00,Mohanty R.,10.1007/s10772-023-10040-1,Article,software engineer,
Moez Krichen ,8973115500,85169026699,Convolutional Neural Networks: A Survey,2023,Computers,254.00,Krichen M.,10.3390/computers12080151,Article,software engineer,
Moez Krichen ,8973115500,85167918142,Early Detection of Earthquakes Using IoT and Cloud Infrastructure: A Survey,2023,Sustainability (Switzerland),37.00,Abdalzaher M.S.,10.3390/su151511713,Review,software engineer,
Moez Krichen ,8973115500,85166181133,A Survey on Formal Verification and Validation Techniques for Internet of Things,2023,Applied Sciences (Switzerland),42.00,Krichen M.,10.3390/app13148122,Article,software engineer,
Moez Krichen ,8973115500,85166024485,Automated Categorization of Multiclass Welding Defects Using the X-ray Image Augmentation and Convolutional Neural Network,2023,Sensors,19.00,Say D.,10.3390/s23146422,Article,software engineer,
Moez Krichen ,8973115500,85156145141,Comparative analysis of different MPPT techniques using boost converter for photovoltaic systems under dynamic shading conditions,2023,Sustainable Energy Technologies and Assessments,25.00,Majeed Shaikh A.,10.1016/j.seta.2023.103259,Article,software engineer,
Moez Krichen ,8973115500,85151551424,Real time health care big data analytics model for improved QoS in cardiac disease prediction with IoT devices,2023,Health and Technology,28.00,Safa M.,10.1007/s12553-023-00747-1,Article,software engineer,
Moez Krichen ,8973115500,85150058260,DRL-assisted delay optimized task offloading in automotive-industry 5.0 based VECNs,2023,Journal of King Saud University - Computer and Information Sciences,20.00,Mirza M.A.,10.1016/j.jksuci.2023.02.013,Article,software engineer,
Moez Krichen ,8973115500,85160243617,Strengthening the Security of Smart Contracts through the Power of Artificial Intelligence,2023,Computers,27.00,Krichen M.,10.3390/computers12050107,Article,software engineer,
Moez Krichen ,8973115500,85153729540,Energy Consumption Monitoring System Based on IoT for Residential Rooftops,2023,Computation,9.00,Himer S.E.,10.3390/computation11040078,Article,software engineer,
Moez Krichen ,8973115500,85152346344,"Identification, 3D-Reconstruction, and Classification of Dangerous Road Cracks",2023,Sensors,5.00,Sghaier S.,10.3390/s23073578,Article,software engineer,
Moez Krichen ,8973115500,85073942047,Improving Formal Verification and Testing Techniques for Internet of Things and Smart Cities,2023,Mobile Networks and Applications,18.00,Krichen M.,10.1007/s11036-019-01369-6,Article,software engineer,
Moez Krichen ,8973115500,85151137292,A comprehensive review of Gaussian atmospheric dispersion models: current usage and future perspectives,2023,Euro-Mediterranean Journal for Environmental Integration,21.00,Snoun H.,10.1007/s41207-023-00354-6,Review,software engineer,
Moez Krichen ,8973115500,85150987559,Visual Speech Recognition for Kannada Language Using VGG16 Convolutional Neural Network,2023,Acoustics,10.00,Rudregowda S.,10.3390/acoustics5010020,Article,software engineer,
Moez Krichen ,8973115500,85149794678,A Survey on Energy Storage: Techniques and Challenges,2023,Energies,36.00,Krichen M.,10.3390/en16052271,Review,software engineer,
Moez Krichen ,8973115500,85149223904,An empirical assessment of ensemble methods and traditional machine learning techniques for web-based attack detection in industry 5.0,2023,Journal of King Saud University - Computer and Information Sciences,38.00,Chakir O.,10.1016/j.jksuci.2023.02.009,Article,software engineer,
Moez Krichen ,8973115500,85190161733,Using Machine Learning for Earthquakes and Quarry Blasts Discrimination,2023,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",2.00,Abdalzaher M.S.,10.1109/AICCSA59173.2023.10479234,Conference Paper,software engineer,
Moez Krichen ,8973115500,85190100971,Advances in AI and Drone-based Natural Disaster Management: A Survey,2023,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",8.00,Krichen M.,10.1109/AICCSA59173.2023.10479345,Conference Paper,software engineer,
Moez Krichen ,8973115500,85190091823,Streamlining River Flood Prevention with an Integrated AIoT Framework,2023,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",1.00,Boulouard Z.,10.1109/AICCSA59173.2023.10479264,Conference Paper,software engineer,
Moez Krichen ,8973115500,85190090422,Efficient Approaches for Safeguarding Sensitive Data during Natural Disasters,2023,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",0.00,Krichen M.,10.1109/AICCSA59173.2023.10479280,Conference Paper,software engineer,
Moez Krichen ,8973115500,85190087632,Formal Methods for Enhanced Natural Disaster Management,2023,"Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA",1.00,Krichen M.,10.1109/AICCSA59173.2023.10479311,Conference Paper,software engineer,
Moez Krichen ,8973115500,85180289511,Neural-Networks-Based Adaptive Fault-Tolerant Control of Nonlinear Systems With Actuator Faults and Input Quantization,2023,IEEE Access,3.00,Kharrat M.,10.1109/ACCESS.2023.3338376,Article,software engineer,
Moez Krichen ,8973115500,85179850450,Generative Adversarial Networks,2023,"2023 14th International Conference on Computing Communication and Networking Technologies, ICCCNT 2023",38.00,Krichen M.,10.1109/ICCCNT56998.2023.10306417,Conference Paper,software engineer,
Moez Krichen ,8973115500,85179838981,Deep Reinforcement Learning,2023,"2023 14th International Conference on Computing Communication and Networking Technologies, ICCCNT 2023",7.00,Krichen M.,10.1109/ICCCNT56998.2023.10306453,Conference Paper,software engineer,
Moez Krichen ,8973115500,85178365826,Hybrid cloud storage system with enhanced multilayer cryptosystem for secure deduplication in cloud,2023,International Journal of Intelligent Networks,5.00,Mageshkumar N.,10.1016/j.ijin.2023.11.001,Article,software engineer,
Moez Krichen ,8973115500,85174518012,Biometric Recognition Systems: A Short Survey,2023,Lecture Notes in Networks and Systems,1.00,Sghaier S.,10.1007/978-3-031-37164-6_41,Conference Paper,software engineer,
Moez Krichen ,8973115500,85161466687,Influence ofÿSpectral Bands onÿSatellite Image Classification Using Vision Transformers,2023,"Smart Innovation, Systems and Technologies",2.00,Sukumar A.,10.1007/978-981-19-7513-4_22,Conference Paper,software engineer,
Moez Krichen ,8973115500,85152565736,How Artificial Intelligence Can Revolutionize Software Testing Techniques,2023,Lecture Notes in Networks and Systems,4.00,Krichen M.,10.1007/978-3-031-27499-2_18,Conference Paper,software engineer,
Moez Krichen ,8973115500,85152521679,Transfer Learning Based Pediatric Pneumonia Diagnosis Using Residual Attention Learning,2023,Lecture Notes in Networks and Systems,1.00,Jayakanthan A.P.,10.1007/978-3-031-27499-2_5,Conference Paper,software engineer,
Moez Krichen ,8973115500,85146889859,COV19-Dijkstra: A COVID-19 Propagation Model Based on Dijkstra?s Algorithm,2023,Journal of Computer Science,3.00,Mavakala A.W.,10.3844/jcssp.2023.75.86,Article,software engineer,
Moez Krichen ,8973115500,85146548069,Road Scanner: A Road State Scanning Approach Based on Machine Learning Techniques,2023,Applied Sciences (Switzerland),9.00,Mihoub A.,10.3390/app13020683,Article,software engineer,
Moez Krichen ,8973115500,85131371730,Theft detection dataset for benchmarking and machine learning based classification in a smart grid environment,2023,Journal of King Saud University - Computer and Information Sciences,62.00,Zidi S.,10.1016/j.jksuci.2022.05.007,Article,software engineer,
Moez Krichen ,8973115500,85131043740,Arrhythmia classification using multirate processing metaheuristic optimization and variational mode decomposition,2023,Journal of King Saud University - Computer and Information Sciences,28.00,Mian Qaisar S.,10.1016/j.jksuci.2022.05.009,Article,software engineer,
Moez Krichen ,8973115500,85145256836,Crops yield prediction based on machine learning models: Case of West African countries,2022,Smart Agricultural Technology,96.00,Cedric L.S.,10.1016/j.atech.2022.100049,Review,software engineer,
Moez Krichen ,8973115500,85144854507,Detecting Hateful and Offensive Speech in Arabic Social Media Using Transfer Learning,2022,Applied Sciences (Switzerland),20.00,Boulouard Z.,10.3390/app122412823,Article,software engineer,
Moez Krichen ,8973115500,85143783133,An Integrated Artificial Intelligence of Things Environment for River Flood Prevention,2022,Sensors,20.00,Boulouard Z.,10.3390/s22239485,Article,software engineer,
Moez Krichen ,8973115500,85135017203,Agricultural decision system based on advanced machine learning models for yield prediction: Case of East African countries,2022,Smart Agricultural Technology,50.00,Aworka R.,10.1016/j.atech.2022.100048,Article,software engineer,
Moez Krichen ,8973115500,85141869998,Analyzing Optimal Battery Sizing in Microgrids Based on the Feature Selection and Machine Learning Approaches,2022,Energies,24.00,Khan H.,10.3390/en15217865,Article,software engineer,
Moez Krichen ,8973115500,85137062190,Floating Nodes Assisted Cluster-Based Routing for Efficient Data Collection in Underwater Acoustic Sensor Networks,2022,Computer Communications,16.00,Jatoi G.M.,10.1016/j.comcom.2022.08.014,Article,software engineer,
Moez Krichen ,8973115500,85140038733,An Intelligent Sensor Based Decision Support System for Diagnosing Pulmonary Ailment through Standardized Chest X-ray Scans,2022,Sensors,23.00,Batra S.,10.3390/s22197474,Article,software engineer,
Moez Krichen ,8973115500,85132925525,Live video streaming service with pay-as-you-use model on Ethereum Blockchain and InterPlanetary file system,2022,Wireless Networks,6.00,Lopes E.J.,10.1007/s11276-022-03009-6,Article,software engineer,
Moez Krichen ,8973115500,85136859141,A Lightweight In-Vehicle Alcohol Detection Using Smart Sensing and Supervised Learning,2022,Computers,22.00,Abu Al-Haija Q.,10.3390/computers11080121,Article,software engineer,
Moez Krichen ,8973115500,85135113067,Blockchain for Modern Applications: A Survey,2022,Sensors,126.00,Krichen M.,10.3390/s22145274,Review,software engineer,
Moez Krichen ,8973115500,85127718761,An Adaptive Topology Management Scheme to Maintain Network Connectivity in Wireless Sensor Networks,2022,Sensors,24.00,Haq M.Z.U.,10.3390/s22082855,Article,software engineer,
Moez Krichen ,8973115500,85090302832,A decision system for computational authors profiling: From machine learning to deep learning,2022,Concurrency and Computation: Practice and Experience,3.00,Mechti S.,10.1002/cpe.5985,Conference Paper,software engineer,
Moez Krichen ,8973115500,85122932445,Denial of service attack detection and mitigation for internet of things using looking-back-enabled machine learning techniques,2022,Computers and Electrical Engineering,128.00,Mihoub A.,10.1016/j.compeleceng.2022.107716,Article,software engineer,
Moez Krichen ,8973115500,85124335109,Machine-Learning-Based Darknet Traffic Detection System for IoT Applications,2022,Electronics (Switzerland),89.00,Al-Haija Q.A.,10.3390/electronics11040556,Article,software engineer,
Moez Krichen ,8973115500,85145769455,Formal Methods for the Verification of Smart Contracts: A Review,2022,"Proceedings of the 2022 15th IEEE International Conference on Security of Information and Networks, SIN 2022",75.00,Krichen M.,10.1109/SIN56466.2022.9970534,Conference Paper,software engineer,
Moez Krichen ,8973115500,85140489256,Efficient Machine-Learning Based 3D Face Identification System Under Large Pose Variation,2022,Communications in Computer and Information Science,4.00,Sghaier S.,10.1007/978-3-031-16210-7_22,Conference Paper,software engineer,
Moez Krichen ,8973115500,85138003899,A Scalable Big Data Framework for Real-Time Traffic Monitoring System,2022,Journal of Computer Science,4.00,Adoni W.Y.H.,10.3844/jcssp.2022.801.810,Article,software engineer,
Moez Krichen ,8973115500,85137263509,A Comprehensive Review of Testing Blockchain Oriented Software,2022,"International Conference on Evaluation of Novel Approaches to Software Engineering, ENASE - Proceedings",15.00,Lahami M.,10.5220/0011042800003176,Conference Paper,software engineer,
Moez Krichen ,8973115500,85136817124,Assessment of Students Performance and E-learning Experience using Online Social Networks,2022,"Proceedings - 2022 2nd International Conference of Smart Systems and Emerging Technologies, SMARTTECH 2022",3.00,Mejbri R.,10.1109/SMARTTECH54121.2022.00021,Conference Paper,software engineer,
Moez Krichen ,8973115500,85136801486,Predicting At-Risk Students Using the Deep Learning BLSTM Approach,2022,"Proceedings - 2022 2nd International Conference of Smart Systems and Emerging Technologies, SMARTTECH 2022",4.00,Souai W.,10.1109/SMARTTECH54121.2022.00022,Conference Paper,software engineer,
Moez Krichen ,8973115500,85136785321,Are Formal Methods Applicable To Machine Learning And Artificial Intelligence?,2022,"Proceedings - 2022 2nd International Conference of Smart Systems and Emerging Technologies, SMARTTECH 2022",78.00,Krichen M.,10.1109/SMARTTECH54121.2022.00025,Conference Paper,software engineer,
Moez Krichen ,8973115500,85136784449,"Security Challenges for Drone Communications: Possible Threats, Attacks and Countermeasures",2022,"Proceedings - 2022 2nd International Conference of Smart Systems and Emerging Technologies, SMARTTECH 2022",57.00,Krichen M.,10.1109/SMARTTECH54121.2022.00048,Conference Paper,software engineer,
Moez Krichen ,8973115500,85135863087,Olive Disease Classification Based on Vision Transformer and CNN Models,2022,Computational Intelligence and Neuroscience,54.00,Alshammari H.,10.1155/2022/3998193,Article,software engineer,
Moez Krichen ,8973115500,85135758506,A deep learning approach for detecting the behaviour of people having personality disorders towards COVID-19 from Twitter,2022,International Journal of Computational Science and Engineering,8.00,Ellouze M.,10.1504/IJCSE.2022.124553,Article,software engineer,
Moez Krichen ,8973115500,85129561923,Tuberculosis Disease Diagnosis Based on an Optimized Machine Learning Model,2022,Journal of Healthcare Engineering,51.00,Hrizi O.,10.1155/2022/8950243,Article,software engineer,
Moez Krichen ,8973115500,85127919959,Optimal Deep Learning Model for Olive Disease Diagnosis Based on an Adaptive Genetic Algorithm,2022,Wireless Communications and Mobile Computing,28.00,Alshammari H.,10.1155/2022/8531213,Article,software engineer,
Moez Krichen ,8973115500,85124709287,Blockchain Technology for Intelligent Transportation Systems: A Systematic Literature Review,2022,IEEE Access,128.00,Jabbar R.,10.1109/ACCESS.2022.3149958,Review,software engineer,
Moez Krichen ,8973115500,1.05E+11,Machine Learning with Adaptive Rate Processing for Power Quality Disturbances Identification,2022,SN Computer Science,17.00,Mian Qaisar S.,10.1007/s42979-021-00904-1,Article,software engineer,
Moez Krichen ,8973115500,85118105223,Constriction Factor Particle Swarm Optimization based load balancing and cell association for 5G heterogeneous networks,2021,Computer Communications,27.00,Hasan M.K.,10.1016/j.comcom.2021.10.021,Article,software engineer,
Moez Krichen ,8973115500,85101200236,An opportunistic data dissemination for autonomous vehicles communication,2021,Soft Computing,18.00,Abbas A.,10.1007/s00500-020-05542-y,Article,software engineer,
Moez Krichen ,8973115500,85101746658,Blockchain for the Internet of Vehicles: How to Use Blockchain to Secure Vehicle-to-Everything (V2X) Communication and Payment?,2021,IEEE Sensors Journal,68.00,Jabbar R.,10.1109/JSEN.2021.3062219,Article,software engineer,
Moez Krichen ,8973115500,85113152310,Monitoring social distancing using artificial intelligence for fighting COVID-19 virus spread,2021,International Journal of Open Source Software and Processes,5.00,Alyami H.,10.4018/IJOSSP.2021070104,Article,software engineer,
Moez Krichen ,8973115500,85106485926,A survey on runtime testing of dynamically adaptable and distributed systems,2021,Software Quality Journal,11.00,Lahami M.,10.1007/s11219-021-09558-x,Article,software engineer,
Moez Krichen ,8973115500,85104896734,Mathematical model validation of search protocols in MP2P networks,2021,"Computers, Materials and Continua",1.00,Arunachalam A.,10.32604/cmc.2021.016692,Article,software engineer,
Moez Krichen ,8973115500,85106752281,Hand Gesture Recognition Based on Shape Context Analysis,2021,"2021 1st International Conference on Artificial Intelligence and Data Analytics, CAIDA 2021",4.00,Qaisar S.M.,10.1109/CAIDA51941.2021.9425200,Conference Paper,software engineer,
Moez Krichen ,8973115500,85106670745,HGraph: Parallel and Distributed Tool for Large-Scale Graph Processing,2021,"2021 1st International Conference on Artificial Intelligence and Data Analytics, CAIDA 2021",3.00,Adoni W.Y.H.,10.1109/CAIDA51941.2021.9425162,Conference Paper,software engineer,
Moez Krichen ,8973115500,85103675446,Analytical Comparison of Resource Search Algorithms in Non-DHT Mobile Peer-to-Peer Networks,2021,"Computers, Materials and Continua",2.00,Arunachalam A.,10.32604/cmc.2021.015371,Article,software engineer,
Moez Krichen ,8973115500,85099723389,Anomalies Detection through Smartphone Sensors: A Review,2021,IEEE Sensors Journal,56.00,Krichen M.,10.1109/JSEN.2021.3051931,Review,software engineer,
Moez Krichen ,8973115500,85099515859,Do digital students show an inclination toward continuous use of academic library applications? A case study,2021,Journal of Academic Librarianship,29.00,Rafique H.,10.1016/j.acalib.2020.102298,Article,software engineer,
Moez Krichen ,8973115500,85101176437,Multirate processing with selective subbands and machine learning for efficient arrhythmia classification<sup>?</sup>,2021,Sensors,22.00,Qaisar S.M.,10.3390/s21041511,Article,software engineer,
Moez Krichen ,8973115500,85106057943,Robust Malware Detection using Residual Attention Network,2021,Digest of Technical Papers - IEEE International Conference on Consumer Electronics,15.00,Ganesan S.,10.1109/ICCE50685.2021.9427623,Conference Paper,software engineer,
Moez Krichen ,8973115500,85123056014,Testing Timed Systems Using Determinization Techniques for One-Clock Timed Automata,2021,CEUR Workshop Proceedings,0.00,Krichen M.,Not available,Conference Paper,software engineer,
Moez Krichen ,8973115500,85114555473,Multi-criteria fuzzy-based decision making algorithm to optimize the VHO performance in hetnets,2021,"Computers, Materials and Continua",4.00,Prithiviraj A.,10.32604/cmc.2022.015299,Article,software engineer,
Moez Krichen ,8973115500,85106885805,A novel architecture prototyping framework with generic properties verification for sub-architectures,2021,Engineering Letters,1.00,Assayad I.,Not available,Article,software engineer,
Moez Krichen ,8973115500,85103987380,An iot framework for screening of covid-19 using real-time data from wearable sensors,2021,International Journal of Environmental Research and Public Health,67.00,Mukhtar H.,10.3390/ijerph18084022,Article,software engineer,
Moez Krichen ,8973115500,85102623790,An OWASP Top Ten Driven Survey on Web Application Protection Methods,2021,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),30.00,Fredj O.B.,10.1007/978-3-030-68887-5_14,Conference Paper,software engineer,
Moez Krichen ,8973115500,85098784667,A formal testing model for operating room control system using internet of things,2021,"Computers, Materials and Continua",41.00,Krichen M.,10.32604/cmc.2021.014090,Article,software engineer,
Moez Krichen ,8973115500,85096533942,An Agent-Based Architecture Using Deep Reinforcement Learning for the Intelligent Internet of Things Applications,2021,Advances in Intelligent Systems and Computing,2.00,Noureddine D.B.,10.1007/978-981-15-6048-4_24,Conference Paper,software engineer,
Yomna Mohammad Ali Ibrahim ,55885399100,85149704095,Diagnostic Study for Parkinson?S Disease Based on Handwriting Analysis Using Computational Intelligence Techniques,2023,IAENG International Journal of Computer Science,2.00,Elbarawy Y.M.,Not available,Article,software engineer,
Yomna Mohammad Ali Ibrahim ,55885399100,85123679285,Single-Point Crossover and Jellyfish Optimization for Handling Imbalanced Data Classification Problem,2022,IEEE Access,12.00,Desuky A.S.,10.1109/ACCESS.2022.3146424,Article,software engineer,
Yomna Mohammad Ali Ibrahim ,55885399100,85102271722,Hybridized convolution neural network and multiclass-svm model for writer identification,2021,Engineering Letters,5.00,Elbarawy Y.M.,Not available,Article,software engineer,
Najib Ben Aoun,36719883700,85195203626,DenseViT-XGB: A hybrid approach for dates varieties identification,2024,Neurocomputing,2.00,Neji I.,10.1016/j.neucom.2024.127976,Article, Information Technology,
Najib Ben Aoun,36719883700,85197202662,A Review of Automatic Pain Assessment from Facial Information Using Machine Learning,2024,Technologies,5.00,Ben Aoun N.,10.3390/technologies12060092,Review, Information Technology,
Najib Ben Aoun,36719883700,85191577850,Contribution to pulmonary diseases diagnostic from X-ray images using innovative deep learning models,2024,Heliyon,5.00,Bennour A.,10.1016/j.heliyon.2024.e30308,Article, Information Technology,
Najib Ben Aoun,36719883700,85179361639,Image super resolution boosting using beta wavelet,2024,"Signal, Image and Video Processing",1.00,Chaibi N.,10.1007/s11760-023-02887-3,Article, Information Technology,
Najib Ben Aoun,36719883700,85211224891,Enhanced brain tumor diagnosis using combined deep learning models and weight selection technique,2024,Frontiers in Neuroinformatics,1.00,Gasmi K.,10.3389/fninf.2024.1444650,Article, Information Technology,
Najib Ben Aoun,36719883700,85200698539,Brood Parasitism Identification Using aÿDeep Learning Model withÿMish Activation Function,2024,Lecture Notes in Networks and Systems,0.00,Nhidi W.,10.1007/978-3-031-64776-5_14,Conference Paper, Information Technology,
Najib Ben Aoun,36719883700,85200663422,Deep Learning-Based Pain Intensity Estimation fromÿFacial Expressions,2024,Lecture Notes in Networks and Systems,0.00,Ben Aoun N.,10.1007/978-3-031-64836-6_47,Conference Paper, Information Technology,
Najib Ben Aoun,36719883700,85174738495,Ensemble Machine Learning-Based Egg Parasitism Identification forÿEndangered Bird Conservation,2023,Communications in Computer and Information Science,5.00,Nhidi W.,10.1007/978-3-031-41774-0_29,Conference Paper, Information Technology,
Najib Ben Aoun,36719883700,85163143027,Multi-Clustered Mathematical Model for Student Cognitive Skills Prediction Optimization,2023,IEEE Access,2.00,Ahmad S.,10.1109/ACCESS.2023.3285612,Article, Information Technology,
Najib Ben Aoun,36719883700,85153341634,Deep Learning-Based Parasitic Egg Identification From a Slender-Billed Gull's Nest,2023,IEEE Access,6.00,Nhidi W.,10.1109/ACCESS.2023.3267083,Article, Information Technology,
